央卫咪咕,#genre#
寰宇闽南4Gtv,http://220.135.64.124:5050/of-4gtv-4gtv156/index.m3u8?proxy=true
tvbs闽南4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv073/index.m3u8?proxy=true
民视台湾4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv001/index.m3u8?proxy=true
民视第一4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv003/index.m3u8?proxy=true
民视旅游4Gtv,http://220.135.64.124:5050/li-litv-ftv07/index.m3u8?proxy=true
民视影剧4Gtv,http://220.135.64.124:5050/li-litv-ftv09/index.m3u8?proxy=true
民视综艺4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv004/index.m3u8?proxy=true
中视菁采4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv064/index.m3u8?proxy=true
中视经典4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv080/index.m3u8?proxy=true
公视戏剧4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv042/index.m3u8?proxy=true
闽南戏剧4Gtv,http://220.135.64.124:5050/li-litv-longturn22/index.m3u8?proxy=true
国际财经4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv104/index.m3u8?proxy=true
东森财经4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv153/index.m3u8?proxy=true
寰宇财经4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv158/index.m3u8?proxy=true
寰宇财经4Gtv,http://220.135.64.124:5050/of-4gtv-4gtv158/index.m3u8?proxy=true
tvbs精采4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv067/index.m3u8?proxy=true
tvbs欢乐4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv068/index.m3u8?proxy=true
八大精彩4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv034/index.m3u8?proxy=true
八大综艺4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv039/index.m3u8?proxy=true
爱达娱乐4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv070/index.m3u8?proxy=true
靖洋戏剧4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv045/index.m3u8?proxy=true
靖洋卡通4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv057/index.m3u8?proxy=true
靖天卡通4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv044/index.m3u8?proxy=true
靖天综合4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv046/index.m3u8?proxy=true
靖天日本4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv047/index.m3u8?proxy=true
靖天欢乐4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv054/index.m3u8?proxy=true
靖天映画4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv055/index.m3u8?proxy=true
靖天戏剧4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv058/index.m3u8?proxy=true
靖天电影4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv061/index.m3u8?proxy=true
靖天育乐4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv062/index.m3u8?proxy=true
靖天国际4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv063/index.m3u8?proxy=true
靖天资讯4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv065/index.m3u8?proxy=true
龙华卡通4Gtv,http://220.135.64.124:5050/li-litv-longturn01/index.m3u8?proxy=true
龙华日韩4Gtv,http://220.135.64.124:5050/li-litv-longturn11/index.m3u8?proxy=true
龙华偶像4Gtv,http://220.135.64.124:5050/li-litv-longturn12/index.m3u8?proxy=true
龙华电影4Gtv,http://220.135.64.124:5050/li-litv-longturn03/index.m3u8?proxy=true
龙华洋片4Gtv,http://220.135.64.124:5050/li-litv-longturn02/index.m3u8?proxy=true
龙华戏剧4Gtv,http://220.135.64.124:5050/li-litv-longturn18/index.m3u8?proxy=true
龙华经典4Gtv,http://220.135.64.124:5050/li-litv-longturn21/index.m3u8?proxy=true
国会频壹4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv084/index.m3u8?proxy=true
国会频壹4Gtv,http://220.135.64.124:5050/of-4gtv-4gtv084/index.m3u8?proxy=true
国会频贰4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv085/index.m3u8?proxy=true
国会频贰4Gtv,http://220.135.64.124:5050/of-4gtv-4gtv085/index.m3u8?proxy=true
好消息壹4Gtv,http://220.135.64.124:5050/li-litv-ftv16/index.m3u8?proxy=true
好消息壹4Gtv,http://220.135.64.124:5050/of-litv-ftv16/index.m3u8?proxy=true
好消息贰4Gtv,http://220.135.64.124:5050/li-litv-ftv17/index.m3u8?proxy=true
好消息贰4Gtv,http://220.135.64.124:5050/of-litv-ftv17/index.m3u8?proxy=true
智林体育4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv101/index.m3u8?proxy=true
阿里郎台4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv079/index.m3u8?proxy=true
达文西台4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv018/index.m3u8?proxy=true
猪哥亮厅4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv006/index.m3u8?proxy=true
亚洲旅游4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv076/index.m3u8?proxy=true
亚洲旅游4Gtv,http://220.135.64.124:5050/of-4gtv-4gtv076/index.m3u8?proxy=true
美国之音4Gtv,http://220.135.64.124:5050/li-litv-ftv03/index.m3u8?proxy=true
半岛新闻4Gtv,http://220.135.64.124:5050/li-litv-ftv10/index.m3u8?proxy=true
影迷纪实4Gtv,http://220.135.64.124:5050/li-litv-ftv15/index.m3u8?proxy=true
古典音乐4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv059/index.m3u8?proxy=true
客家电视4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv043/index.m3u8?proxy=true
华仁纪实4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv013/index.m3u8?proxy=true
时尚运动4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv014/index.m3u8?proxy=true
生活英语4Gtv,http://220.135.64.124:5050/li-litv-longturn20/index.m3u8?proxy=true
生活英语4Gtv,http://220.135.64.124:5050/of-litv-longturn20/index.m3u8?proxy=true
采昌影剧4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv049/index.m3u8?proxy=true
数位电影4Gtv,http://220.135.64.124:5050/li-4gtv011/index.m3u8?proxy=true
Amc电影4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv017/index.m3u8?proxy=true
TRA体育4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv077/index.m3u8?proxy=true
SMArt台4Gtv,http://220.135.64.124:5050/li-litv-longturn19/index.m3u8?proxy=true
韩国娱乐4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv016/index.m3u8?proxy=true
TRACEU4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv082/index.m3u8?proxy=true
MEZZOl4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv083/index.m3u8?proxy=true
GINX_TV4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv053/index.m3u8?proxy=true
闽南回放,#genre#
大新闻大爆卦,http://220.135.64.124:5050/ofiii201/index.m3u8?proxy=true
闽新闻大白话,http://220.135.64.124:5050/ofiii202/index.m3u8?proxy=true
文茜世界周报,http://220.135.64.124:5050/ofiii203/index.m3u8?proxy=true
文茜财经周报,http://220.135.64.124:5050/ofiii205/index.m3u8?proxy=true
闽寰宇全视界,http://220.135.64.124:5050/ofiii204/index.m3u8?proxy=true
闽环球大战线,http://220.135.64.124:5050/ofiii206/index.m3u8?proxy=true
闽少康战情室,http://220.135.64.124:5050/ofiii207/index.m3u8?proxy=true
闽南国民大会,http://220.135.64.124:5050/ofiii208/index.m3u8?proxy=true
特闽频晴,#genre#
Now新闻频晴,P2p://starvod.xyz:19806/d0ba9cc570654f6d958809d4c3f8931d.ts
无线新闻频晴,P2p://starvod.xyz:19806/557d5098116e4e1f9b14008ed764cc71.ts
无线生活频晴,P2p://starvod.xyz:19806/f4650e7cb54645f79ea52469b84ef3c4.ts
无线娱乐频晴,P2p://starvod.xyz:19806/c6994957df9e4488bfb1c462db442f61.ts
无线星河频晴,P2p://starvod.xyz:19806/52d013423e304854a4980bd64c0015ae.ts
无线千禧频晴,P2p://starvod.xyz:19806/8cf149d3490640d298e3bce48cd0e8ae.ts
无线功夫频晴,P2p://starvod.xyz:19806/6043814031384523bc272f4f87aeb298.ts
无线粤片频晴,P2p://starvod.xyz:19806/04fd1cf947634341813b484f497ecbbc.ts
无线戏曲频晴,P2p://starvod.xyz:19806/38b743244a7b4812a4e54b0d32910647.ts
无线亚剧频晴,P2p://starvod.xyz:19806/4eab17c6f15b475696bcb51b61233345.ts
无线少儿频晴,P2p://starvod.xyz:19806/631732f5fa894772aec8ee750359e455.ts
黄金翡翠频晴,P2p://starvod.xyz:19806/d6964956395e43d1a62e6166706f7fcf.ts
无线赛马频晴,P2p://starvod.xyz:19806/ad27c96a4bca4e61be7b4b2ba07368fc.ts
有线赛马频晴,P2p://starvod.xyz:19806/72740144b3744949b05bd0220bd4c231.ts
澳门莲花频晴,P2p://starvod.xyz:19806/68679bdf00060084a4fd42af6a261d1a.ts
星空卫视频晴,P2p://starvod.xyz:19806/913e258484624493a5a6d960500b30cc.ts
天映经典频晴,P2p://starvod.xyz:19806/4eebafee9ada46c9b959fe48a6baf682.ts
pₒₚc电影频晴,P2p://starvod.xyz:19806/688bba7c000da6943214e2280ad91465.ts
美亚电影频晴,P2p://starvod.xyz:19806/f9cdad09f3cc47bc83ba1d94167ebe64.ts
龙华电影频晴,P2p://starvod.xyz:19806/574ee66b78d44e6e81450ae523041523.ts
私人影院频晴,P2p://starvod.xyz:19806/74567d46c9a54cb8aab7bb35b7446cf2.ts
爱奇艺综频晴,P2p://starvod.xyz:19806/1cd1505d309948e596459856926cda41.ts
八度空间频晴,P2p://starvod.xyz:19806/ae2ec19c582f4a07baa35b40f91b4239.ts
Ftv_城市频晴,P2p://starvod.xyz:19806/2b3efa01d8bf4c7fbbef69911802df3f.ts
Ftv1时代东晴,P2p://starvod.xyz:19806/e485c2b5af154a638d9d54d10dcb73d9.ts
Ftv1时代西晴,P2p://starvod.xyz:19806/2c381681bcfd4ecdb2e52ece5014d6e8.ts
Ftv2时代频晴,P2p://starvod.xyz:19806/dd3cb3133b9d4ab38fb4b2c321a727a2.ts
thrill电影频晴,P2p://starvod.xyz:19806/68679be10008a36ea4fd4b2b3b26291d.ts
中天亚洲频晴,P2p://starvod.xyz:19806/cd11642fed21436aae33a4a2ad34d222.ts
中视经典频晴,P2p://starvod.xyz:19806/c523db6b2af648daa7c4c6bc2b8b4fa0.ts
民视第一频晴,P2p://starvod.xyz:19806/6a62462b09e141a289c6882ef0ae3d6d.ts
民视闽语频晴,P2p://starvod.xyz:19806/0ad1202aa2fe4fb4872479db5e384e46.ts
台视财经频晴,P2p://starvod.xyz:19806/0817341552e94d809c49a1a48598b8f1.ts
台视综合频晴,P2p://starvod.xyz:19806/c37a6ec58dd140ccab0e25b94849ee06.ts
寰宇闽南频晴,P2p://starvod.xyz:19806/afe7794ac5bf40ba96830dd97318be8c.ts
tvbs亚洲频晴,P2p://starvod.xyz:19806/62e69ecfa7ad4edfa092d77d9a9347d1.ts
tvbs精采频晴,P2p://starvod.xyz:19806/e9b905add7be4a3abd0a1993053ab547.ts
龙华偶像频晴,P2p://starvod.xyz:19806/b3c35c2e01d44a31b17efef0af0ebc64.ts
龙华戏剧频晴,P2p://starvod.xyz:19806/6a6681f04fcc4478886cded08a10c658.ts
采昌影剧频晴,P2p://starvod.xyz:19806/33264996f0c14a369140623dca66da43.ts
数位电影频晴,P2p://starvod.xyz:19806/37350129294343bcb28f6494c7ce4c07.ts
壹电影'tv频晴,P2p://starvod.xyz:19806/599f2aabecde4ed4b5fff257c229f986.ts
靖天电影频晴,P2p://starvod.xyz:19806/7a72ea8d27d64fb9aae835c30af3b1cc.ts
靖天戏剧频晴,P2p://starvod.xyz:19806/840e84aa0a114e108edcaf6137177c4a.ts
靖天映画频晴,P2p://starvod.xyz:19806/9c504d3521e4481088a8a6c54fbac3d3.ts
靖天资讯频晴,P2p://starvod.xyz:19806/db9b03374399434da716bae0cd93f784.ts
靖天综合频晴,P2p://starvod.xyz:19806/75b3e6bac51d4f08ba7ed008892ad6c2.ts
靖天国际频晴,P2p://starvod.xyz:19806/f349833dddb5488ab2ce1175246557c1.ts
靖天日本频晴,P2p://starvod.xyz:19806/17ccd24c94514b0d928a3abd047add40.ts
靖天育乐频晴,P2p://starvod.xyz:19806/9dfcf4658000439aadcf1feb841a8887.ts
ELta影剧频晴,P2p://starvod.xyz:19806/0ae8227ad4ca480499bdd9280ca57f7f.ts
EYE-戏剧频晴,P2p://starvod.xyz:19806/5756cf2acc364bd5ab062db33ddfad4b.ts
SMARt知识晴,P2p://starvod.xyz:19806/91503615eaa2416b929e56f178be5100.ts
韩国娱乐频晴,P2p://starvod.xyz:19806/10ec27f261d74e86919383fdb6da355c.ts
三立戏剧频晴,P2p://starvod.xyz:19806/eb30a7e16f1841c6900b45c8be342071.ts
三立综合频晴,P2p://147.135.39.171:9906/6869374a000888579acb331f46c77c60.ts
纬来精采频晴,P2p://147.135.39.171:9906/68693691000447559ac85f5e03845769.ts
壹综合'tv频晴,P2p://147.135.39.171:9906/685f810d000eeaf174db4a19563a6520.ts
靖洋戏剧频晴,P2p://147.135.39.171:9906/6867a22a000b7799949ca28717b451f5.ts
中视菁采频晴,P2p://147.135.39.171:9906/6867a07b0000813094960c2053bb31ec.ts
八大优频道晴,P2p://147.135.39.171:9906/686141c600004a257bb419081c1d2844.ts
央卫频特,#genre#
CCTV-01频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv1
CCTV-02频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv2
CCTV-03频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv3
CCTV-04频特,http://dreamdeu.sylu.net:8080/smt.php?id=Cctv4
CCTV-04频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv4
CCTV-05频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv5
CCTV-5+频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv5plus
CCTV-06频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv6
CCTV-07频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv7
CCTV-08频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv8hd
CCTV-09频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv9hd
CCTV-10频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv10hd
CCTV-11频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv11
CCTV-12频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv12
CCTV-13频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv13
CCTV-14频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv14
CCTV-15频特,http://dreamdeu.sylu.net:8080/smt.php?id=cctv15
CGTN_英频特,http://dreamdeu.sylu.net:8080/smt.php?id=CGTN
北京卫视频特,http://dreamdeu.sylu.net:8080/smt.php?id=beijing
深圳卫视频特,http://dreamdeu.sylu.net:8080/smt.php?id=shenzhen
广西卫视频特,http://dreamdeu.sylu.net:8080/smt.php?id=guangxi
湖北卫视频特,http://dreamdeu.sylu.net:8080/smt.php?id=hubei
东南卫视频特,http://dreamdeu.sylu.net:8080/smt.php?id=fujian
广东珠江频特,http://dreamdeu.sylu.net:8080/smt.php?id=zhujiang
特区频特,#genre#
Plus综合频特,http://dreamdeu.sylu.net:8080/smt.php?id=j2_twn
凤凰中文频特,http://dreamdeu.sylu.net:8080/smt.php?id=phoenixtv_hd
凤凰资讯频特,http://dreamdeu.sylu.net:8080/smt.php?id=phoenixinfo_hd
凤凰香港频特,http://dreamdeu.sylu.net:8080/smt.php?id=hkphoenix_twn
中天新闻频特,http://dreamdeu.sylu.net:8080/smt.php?id=ctinews
有线新闻频特,http://dreamdeu.sylu.net:8080/smt.php?id=hoycaijing_twn
无线新闻频特,http://dreamdeu.sylu.net:8080/smt.php?id=inews_twn
无线翡翠频特,http://dreamdeu.sylu.net:8080/smt.php?id=jade_twn
无线翡翠频特,http://dreamdeu.sylu.net:8080/smt.php?id=Jade_xue
无线翡翠频特,http://dreamdeu.sylu.net:8080/smt.php?id=Tvbjade
无线华丽粤特,http://dreamdeu.sylu.net:8080/smt.php?id=Wlt
无线华丽国特,http://dreamdeu.sylu.net:8080/smt.php?id=Tvbjade
无线明珠频特,http://dreamdeu.sylu.net:8080/smt.php?id=pearl_twn
无线娱乐频特,http://dreamdeu.sylu.net:8080/smt.php?id=Tvbentertainment
千禧经典频特,http://dreamdeu.sylu.net:8080/smt.php?id=Tvbclassic
VIUTV'粤频特,http://dreamdeu.sylu.net:8080/smt.php?id=viu1_twn
VIUTV英频特,http://dreamdeu.sylu.net:8080/smt.php?id=viusix_twn
RTHK-31频特,http://dreamdeu.sylu.net:8080/smt.php?id=rhk31_twn
RTHK-32频特,http://dreamdeu.sylu.net:8080/smt.php?id=rhk32_twn
天映频道粤特,http://dreamdeu.sylu.net:8080/smt.php?id=ctv18_twn
天映频道国特,http://dreamdeu.sylu.net:8080/smt.php?id=Celestial
天映频道闽特,http://dreamdeu.sylu.net:8080/smt.php?id=Celestialindo
天映经典频特,http://dreamdeu.sylu.net:8080/smt.php?id=Celestial2
美亚电影频特,http://dreamdeu.sylu.net:8080/smt.php?id=meiyamovie_twn
龙祥电影频特,http://dreamdeu.sylu.net:8080/smt.php?id=lungxiangtime_twn
纬来电影频特,http://dreamdeu.sylu.net:8080/smt.php?id=videolandmovie
新加CHU频特,http://dreamdeu.sylu.net:8080/smt.php?id=ChannelU
新加CH5频特,http://dreamdeu.sylu.net:8080/smt.php?id=Channel5HD
新加CH8频特,http://dreamdeu.sylu.net:8080/smt.php?id=Channel8HD
Astr爱奇频特,http://dreamdeu.sylu.net:8080/smt.php?id=Qiyi
AstrQJ国频特,http://dreamdeu.sylu.net:8080/smt.php?id=Quanjia
astroaod频特,http://dreamdeu.sylu.net:8080/smt.php?id=Aodhd
Astroaec频特,http://dreamdeu.sylu.net:8080/smt.php?id=AEC
Astr欢喜频特,http://dreamdeu.sylu.net:8080/smt.php?id=Huahee
闽南频特,#genre#
中天新闻频特,http://dreamdeu.sylu.net:8080/smt.php?id=ctinews
东森新闻频特,http://dreamdeu.sylu.net:8080/smt.php?id=ettvnews
寰宇新闻频特,http://dreamdeu.sylu.net:8080/smt.php?id=huanyuxinwen_twn
tvbs新闻频特,http://dreamdeu.sylu.net:8080/smt.php?id=tvbs_n
年代新闻频特,http://dreamdeu.sylu.net:8080/smt.php?id=niandainews_twn
民视新闻频特,http://dreamdeu.sylu.net:8080/smt.php?id=ftvnew_taiwan
中视新闻频特,http://dreamdeu.sylu.net:8080/smt.php?id=zhongshinews_twn
台视新闻频特,http://dreamdeu.sylu.net:8080/smt.php?id=ttvnews_twn
非凡新闻频特,http://dreamdeu.sylu.net:8080/smt.php?id=feifannews_twn
民视闽南频特,http://dreamdeu.sylu.net:8080/smt.php?id=ftvhd_taiwan
中视闽南频特,http://dreamdeu.sylu.net:8080/smt.php?id=zhongshihd_twn
华视闽南频特,http://dreamdeu.sylu.net:8080/smt.php?id=ctshd_twn
台视闽南频特,http://dreamdeu.sylu.net:8080/smt.php?id=ttv_taiwan
tvbs闽南频特,http://dreamdeu.sylu.net:8080/smt.php?id=tvbs
tvbs欢乐频特,http://dreamdeu.sylu.net:8080/smt.php?id=tvbshuanle_twn
民视第一频特,http://dreamdeu.sylu.net:8080/smt.php?id=lunghuajingdian_twn
民视台湾频特,http://dreamdeu.sylu.net:8080/smt.php?id=ftvtaiwan_twn
中视经典频特,http://dreamdeu.sylu.net:8080/smt.php?id=zhongshi_twn
公视台语频特,http://dreamdeu.sylu.net:8080/smt.php?id=ctv2_twn
台视综合频特,http://dreamdeu.sylu.net:8080/smt.php?id=ttvzhonghe
中天娱乐频特,http://dreamdeu.sylu.net:8080/smt.php?id=ctient
中天综合频特,http://dreamdeu.sylu.net:8080/smt.php?id=ctizhonghe
中天亚洲频特,http://dreamdeu.sylu.net:8080/smt.php?id=ctiasia_twn
八大第一频特,http://dreamdeu.sylu.net:8080/smt.php?id=badafirst
八大综合频特,http://dreamdeu.sylu.net:8080/smt.php?id=badazhonghe
八大戏剧频特,http://dreamdeu.sylu.net:8080/smt.php?id=badadrama
八大娱乐频特,http://dreamdeu.sylu.net:8080/smt.php?id=badaentertain
东森综合频特,http://dreamdeu.sylu.net:8080/smt.php?id=ettvzhonghe
东森戏剧频特,http://dreamdeu.sylu.net:8080/smt.php?id=ettvdrama
东森洋片频特,http://dreamdeu.sylu.net:8080/smt.php?id=ettvwestern
东森电影频特,http://dreamdeu.sylu.net:8080/smt.php?id=ettvmovie
东森幼幼频特,http://dreamdeu.sylu.net:8080/smt.php?id=yoyo_twn
东森超视频特,http://dreamdeu.sylu.net:8080/smt.php?id=ettvsuper
东森财经频特,http://dreamdeu.sylu.net:8080/smt.php?id=ettvcaijing_twn
寰宇财经频特,http://dreamdeu.sylu.net:8080/smt.php?id=huanyutaiwan_twn
华艺综合频特,http://dreamdeu.sylu.net:8080/smt.php?id=weishichinese_twn
阿里郎综频特,http://dreamdeu.sylu.net:8080/smt.php?id=arirang_twn
AXN电影频特,http://dreamdeu.sylu.net:8080/smt.php?id=axn_twn
CInemax频特,http://dreamdeu.sylu.net:8080/smt.php?id=cinemax_twn
HBo高清频特,http://dreamdeu.sylu.net:8080/smt.php?id=hbohd_twn
HBo家庭频特,http://dreamdeu.sylu.net:8080/smt.php?id=fyi_twn
好莱电影频特,http://dreamdeu.sylu.net:8080/smt.php?id=hollywoodmovies_twn
龙祥电影频特,http://dreamdeu.sylu.net:8080/smt.php?id=lungxiangtime_twn
龙华经典频特,http://dreamdeu.sylu.net:8080/smt.php?id=lunghuajingdian_twn
龙华戏剧频特,http://dreamdeu.sylu.net:8080/smt.php?id=lunghuaxiju_twn
龙华电影频特,http://dreamdeu.sylu.net:8080/smt.php?id=xingwei_movie
龙华偶像频特,http://dreamdeu.sylu.net:8080/smt.php?id=lunghuaidol_twn
龙华洋片频特,http://dreamdeu.sylu.net:8080/smt.php?id=lunghuawestern_twn
纬来电影频特,http://dreamdeu.sylu.net:8080/smt.php?id=videolandmovie
纬来日本频特,http://dreamdeu.sylu.net:8080/smt.php?id=videolandjapan
纬来体育频特,http://dreamdeu.sylu.net:8080/smt.php?id=videolandsport
纬来综合频特,http://dreamdeu.sylu.net:8080/smt.php?id=videolandzonghe
纬来育乐频特,http://dreamdeu.sylu.net:8080/smt.php?id=videolandyule
纬来精彩频特,http://dreamdeu.sylu.net:8080/smt.php?id=videolandspecial_twn
靖天国际频特,http://dreamdeu.sylu.net:8080/smt.php?id=jingtianintl_twn
靖天卡通频特,http://dreamdeu.sylu.net:8080/smt.php?id=jingtiancartoon_twn
大爱壹台频特,http://dreamdeu.sylu.net:8080/smt.php?id=daai_twn
大爱贰台频特,http://dreamdeu.sylu.net:8080/smt.php?id=daai2_twn
好消息贰频特,http://dreamdeu.sylu.net:8080/smt.php?id=good2_twn
三立闽南频特,http://dreamdeu.sylu.net:8080/smt.php?id=sanlitaiwan
三立戏剧频特,http://dreamdeu.sylu.net:8080/smt.php?id=sanlixiju_twn
三立综合频特,http://dreamdeu.sylu.net:8080/smt.php?id=sanlizhonghe
三立都会频特,http://dreamdeu.sylu.net:8080/smt.php?id=sanlidouhui
ELta影剧频特,http://dreamdeu.sylu.net:8080/smt.php?id=eltayingju_twn
ELta综合频特,http://dreamdeu.sylu.net:8080/smt.php?id=eltazonghe_twn
ELTA体1频特,http://dreamdeu.sylu.net:8080/smt.php?id=eltasport_twn
ELTA体2频特,http://dreamdeu.sylu.net:8080/smt.php?id=eltasport2_twn
ELTA体3频特,http://dreamdeu.sylu.net:8080/smt.php?id=eltasport3_twn
Eleven一频特,http://dreamdeu.sylu.net:8080/smt.php?id=golfchannel_twn
博斯无限频特,http://dreamdeu.sylu.net:8080/smt.php?id=bosiunlimited_twn
博斯网球频特,http://dreamdeu.sylu.net:8080/smt.php?id=bositennis_twn
博斯运动壹特,http://dreamdeu.sylu.net:8080/smt.php?id=bosisport1_twn
博斯运动贰特,http://dreamdeu.sylu.net:8080/smt.php?id=bosisport2_twn
博斯高球壹特,http://dreamdeu.sylu.net:8080/smt.php?id=bosigolf1_twn
博斯高球贰特,http://dreamdeu.sylu.net:8080/smt.php?id=bosigolf2_twn
探索亚洲频特,http://dreamdeu.sylu.net:8080/smt.php?id=discoverytwn_twn
国家地理频特,http://dreamdeu.sylu.net:8080/smt.php?id=natgeohd_twn
野生动物频特,http://dreamdeu.sylu.net:8080/smt.php?id=natgeowild_twn
动物星球频特,http://dreamdeu.sylu.net:8080/smt.php?id=animalplanet_twn
美食星球频特,http://dreamdeu.sylu.net:8080/smt.php?id=foodplanet_twn
亚洲美食频特,http://dreamdeu.sylu.net:8080/smt.php?id=afc_twn
亚洲旅游频特,http://dreamdeu.sylu.net:8080/smt.php?id=asiatravel_twn
亚洲TLC频特,http://dreamdeu.sylu.net:8080/smt.php?id=tlc_twn
EYE-旅游频特,http://dreamdeu.sylu.net:8080/smt.php?id=eyetvtravel_twn
EYE-戏剧频特,http://dreamdeu.sylu.net:8080/smt.php?id=eyetvxiju_twn
MTv高清频特,http://dreamdeu.sylu.net:8080/smt.php?id=mtvhd_twn
Discover频特,http://dreamdeu.sylu.net:8080/smt.php?id=discoverytwn_twn
央卫高码,#genre#
CCTV-01高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1
CCTV-02高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV-03高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV-04高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV-05高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV-5+高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV-06高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV-07高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV-08高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV-09高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV-10高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV-11高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV-12高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV-13高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV-14高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV-15高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
CCTV-16高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16
CCTV-17高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17
北京卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws
东方卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws
浙江卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
江苏卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws
湖南卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
广东卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws
深圳卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws
天津卫视高码,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
